"Date","Price (Close)"
"2017-11-19","8032.3443080178"
"2017-11-18","7770.706389336212"
"2017-11-17","7683.868529737655"
"2017-11-16","7835.118064130104"
"2017-11-15","7276.745983050209"
"2017-11-14","6605.322197526393"
"2017-11-13","6513.880013708918"
"2017-11-12","5844.583250142022"
"2017-11-11","6321.929562439387"
"2017-11-10","6553.4857666291655"
"2017-11-09","7134.0290287478465"
"2017-11-08","7450.623244705101"
"2017-11-07","7111.114407283469"
"2017-11-06","6962.8722446959655"
"2017-11-05","7379.016550398821"
"2017-11-04","7379.00458447586"
"2017-11-03","7148.779987785079"
"2017-11-02","7028.696950439347"
"2017-11-01","6749.401854659965"
"2017-10-31","6445.793634689339"
"2017-10-30","6127.426813587932"
"2017-10-29","6144.266466696283"
"2017-10-28","5730.311490214888"
"2017-10-27","5767.756931954635"
"2017-10-26","5890.120603897175"
"2017-10-25","5734.170770394734"
"2017-10-24","5516.3209031868155"
"2017-10-23","5905.02880896967"
"2017-10-22","5983.366008816882"
"2017-10-21","6011.491941670363"
"2017-10-20","5986.71629624693"
"2017-10-19","5697.145361684118"
"2017-10-18","5575.494976722935"
"2017-10-17","5599.770652327541"
"2017-10-16","5749.403064861383"
"2017-10-15","5700.936322720641"
"2017-10-14","5818.697128874766"
"2017-10-13","5635.250093837377"
"2017-10-12","5435.651675645545"
"2017-10-11","4819.416820692417"
"2017-10-10","4761.455658204349"
"2017-10-09","4773.167743761985"
"2017-10-08","4604.119864513802"
"2017-10-07","4427.598783332781"
"2017-10-06","4369.856615832531"
"2017-10-05","4312.546418316448"
"2017-10-04","4214.449797142558"
"2017-10-03","4310.027428272119"
"2017-10-02","4393.075478232344"
"2017-10-01","4393.147480402596"
"2017-09-30","4353.7321224234065"
"2017-09-29","4164.244865620729"
"2017-09-28","4188.279017987628"
"2017-09-27","4204.812710742299"
"2017-09-26","3883.5449266573937"
"2017-09-25","3925.658974876166"
"2017-09-24","3658.5706191947265"
"2017-09-23","3782.5745959066"
"2017-09-22","3607.990935062008"
"2017-09-21","3605.0766621239795"
"2017-09-20","3870.1157249267467"
"2017-09-19","3900.17413766831"
"2017-09-18","4094.1460687097647"
"2017-09-17","3680.2824678386205"
"2017-09-16","3690.8773197080236"
"2017-09-15","3712.576733430804"
"2017-09-14","3237.6256767301334"
"2017-09-13","3859.8366603333907"
"2017-09-12","4157.706225561541"
"2017-09-11","4213.759910680272"
"2017-09-10","4246.066835476877"
"2017-09-09","4325.926872755988"
"2017-09-08","4328.0075444738395"
"2017-09-07","4627.734907070284"
"2017-09-06","4609.8294967873035"
"2017-09-05","4407.91340108782"
"2017-09-04","4308.141802384815"
"2017-09-03","4622.309814144619"
"2017-09-02","4592.427320424699"
"2017-09-01","4920.334629851388"
"2017-08-31","4734.5284918927755"
"2017-08-30","4576.264010853207"
"2017-08-29","4591.273628410616"
"2017-08-28","4382.24635813256"
"2017-08-27","4334.482417810871"
"2017-08-26","4336.611706974172"
"2017-08-25","4357.060549229963"
"2017-08-24","4314.63289054749"
"2017-08-23","4134.466087892558"
"2017-08-22","4089.4015296409757"
"2017-08-21","3996.3267453175367"
"2017-08-20","4058.614596409248"
"2017-08-19","4139.137473047507"
"2017-08-18","4099.117401539575"
"2017-08-17","4270.144214550261"
"2017-08-16","4382.3930539921885"
"2017-08-15","4158.039866959684"
"2017-08-14","4322.524895838718"
"2017-08-13","4061.881672801007"
"2017-08-12","3868.5388769999618"
"2017-08-11","3650.09436542777"
"2017-08-10","3418.0379007295683"
"2017-08-09","3346.8852114574315"
"2017-08-08","3418.6512946163334"
"2017-08-07","3391.9010717715946"
"2017-08-06","3229.273388478502"
"2017-08-05","3272.153585657745"
"2017-08-04","2850.22"
"2017-08-03","2792.4010007574316"
"2017-08-02","2698.104645996667"
"2017-08-01","2727.4163923058436"
"2017-07-31","2863.8168758658353"
"2017-07-30","2748.590775981588"
"2017-07-29","2704.0056804260894"
"2017-07-28","2784.151118392669"
"2017-07-27","2665.625946491292"
"2017-07-26","2525.455266387134"
"2017-07-25","2561.325961988954"
"2017-07-24","2763.1601883142066"
"2017-07-23","2753.0502836351825"
"2017-07-22","2836.2319579944033"
"2017-07-21","2664.6360747043204"
"2017-07-20","2870.165354417873"
"2017-07-19","2258.256137804171"
"2017-07-18","2306.9634409732425"
"2017-07-17","2225.6291199344487"
"2017-07-16","1914.3119951585077"
"2017-07-15","1968.8140341692006"
"2017-07-14","2213.430181737997"
"2017-07-13","2337.9260638666387"
"2017-07-12","2381.7097242812083"
"2017-07-11","2301.7268627520825"
"2017-07-10","2327.385122498217"
"2017-07-09","2497.6038274753146"
"2017-07-08","2549.804642461351"
"2017-07-07","2495.5011338715117"
"2017-07-06","2600.8840551651138"
"2017-07-05","2612.4011418627033"
"2017-07-04","2595.3588469022507"
"2017-07-03","2549.377812728481"
"2017-07-02","2512.017006263429"
"2017-07-01","2395.393976743074"
"2017-06-30","2449.0517447487705"
"2017-06-29","2519.11299655228"
"2017-06-28","2553.0950892460132"
"2017-06-27","2562.0759027863323"
"2017-06-26","2411.443797527249"
"2017-06-25","2492.420727836269"
"2017-06-24","2550.616827373157"
"2017-06-23","2683.3378242971967"
"2017-06-22","2685.9743996629904"
"2017-06-21","2643.446065813362"
"2017-06-20","2730.0702208085495"
"2017-06-19","2588.5569672918587"
"2017-06-18","2505.722969049556"
"2017-06-17","2629.181335461251"
"2017-06-16","2480.5955631675934"
"2017-06-15","2414.5127350766124"
"2017-06-14","2448.5402918129716"
"2017-06-13","2702.655086666196"
"2017-06-12","2649.391518218633"
"2017-06-11","2959.1307892850073"
"2017-06-10","2881.237237847745"
"2017-06-09","2812.0233151016714"
"2017-06-08","2801.5462532748943"
"2017-06-07","2680.0735080648883"
"2017-06-06","2871.697174283751"
"2017-06-05","2694.778169113867"
"2017-06-04","2516.8706833511906"
"2017-06-03","2542.92567196438"
"2017-06-02","2484.640193048764"
"2017-06-01","2400.21327655311"
"2017-05-31","2286.1509482527886"
"2017-05-30","2178.5667264847816"
"2017-05-29","2269.1540795183682"
"2017-05-28","2165.2497321631727"
"2017-05-27","2052.6682419889385"
"2017-05-26","2263.5005285553025"
"2017-05-25","2314.340800822413"
"2017-05-24","2421.706750665295"
"2017-05-23","2260.2597273827114"
"2017-05-22","2099.8403308536645"
"2017-05-21","2032.9877260203712"
"2017-05-20","2032.8328567229355"
"2017-05-19","1964.0362472781585"
"2017-05-18","1886.9259542819416"
"2017-05-17","1812.5430274392381"
"2017-05-16","1746.5588991897926"
"2017-05-15","1730.8890326670803"
"2017-05-14","1805.0256234396256"
"2017-05-13","1790.0659050171625"
"2017-05-12","1700.3720897046148"
"2017-05-11","1836.9186581386589"
"2017-05-10","1785.9483595031443"
"2017-05-09","1715.760885380464"
"2017-05-08","1673.6695690388474"
"2017-05-07","1580.2710066475956"
"2017-05-06","1564.2846514665528"
"2017-05-05","1529.9873618183542"
"2017-05-04","1558.6674164154626"
"2017-05-03","1528.565423156705"
"2017-05-02","1480.6867210135706"
"2017-05-01","1421.6181166177196"
"2017-04-30","1381.8580566887126"
"2017-04-29","1368.9254561530365"
"2017-04-28","1341.1645280443613"
"2017-04-27","1361.0199593088864"
"2017-04-26","1291.4077083331335"
"2017-04-25","1294.015396396782"
"2017-04-24","1277.9690582737087"
"2017-04-23","1278.7186845523386"
"2017-04-22","1280.6355370687475"
"2017-04-21","1247.872029779679"
"2017-04-20","1258.854271774369"
"2017-04-19","1220.7460755894356"
"2017-04-18","1226.764593870465"
"2017-04-17","1203.0126530744394"
"2017-04-16","1186.684539738916"
"2017-04-15","1182.499267110505"
"2017-04-14","1181.6608047272498"
"2017-04-13","1178.6659974529139"
"2017-04-12","1217.789755418115"
"2017-04-11","1226.11542526304"
